names,prices
Veg Manchurian Noodles,250.0
Neer Dosa with Kundapuri Chicken,230.0
Chicken Hawalian Salad,160.0
Tandoori Chicken,200.0
Chicken Biryani,200.0
Chicken Akbari Biryani,220.0
Chicken Schezwan Fried Rice,190.0
Mushroom Sukka,200.0
Pakoda Platter,150.0
Boti Chilli Fry,100.0
Zucchini Fries,120.0
Chicken Chilli Fries,150.0
Misal Pav,130.0
