Hotel Kediyoor Gokula Krishna,https://www.zomato.com/manipal/madhuvan-veg-eshwar-nagar
Bamboo Chef Restaurant,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Bamboo Chef Restaurant,https://www.zomato.com/manipal/barista-eshwar-nagar
Bamboo Chef Restaurant,https://www.zomato.com/manipal/odeya-restaurant-brahmagiri-udupi
Bamboo Chef Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Vedanth,https://www.zomato.com/manipal/barista-eshwar-nagar
Vedanth,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Vedanth,https://www.zomato.com/manipal/summer-park-deluxe-a-c-non-a-c-family-restaurant-maruthi-veethika
Vedanth,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Crumbz,https://www.zomato.com/manipal/mtr-1924-kinnimulki
CTF Udupi,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
CTF Udupi,https://www.zomato.com/manipal/dolphin-lunch-home-maruthi-veethika
CTF Udupi,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Scoop N Bake,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Scoop N Bake,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Scoop N Bake,https://www.zomato.com/manipal/kediyoors-pizza-kidiyoor-udupi
Scoop N Bake,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Scoop N Bake,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
FFC Shawarma,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
FFC Shawarma,https://www.zomato.com/manipal/dawath-restaurant-kidiyoor
FFC Shawarma,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Baskin Robbins,https://www.zomato.com/manipal/sundae-everyday-ice-creams-kunjibettu-udupi
Baskin Robbins,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Baskin Robbins,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Hot Chix,https://www.zomato.com/manipal/dishes-family-restaurant-vidyaratna-nagar
Hot Chix,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Hotel Pancharatna Paradise,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Hotel Pancharatna Paradise,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Hotel Pancharatna Paradise,https://www.zomato.com/manipal/hotel-thaamboolam-kinnimulki
Hotel Pancharatna Paradise,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Hotel Pancharatna Paradise,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Sundae Everyday Ice Creams,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Sundae Everyday Ice Creams,https://www.zomato.com/manipal/barcode-restro-tiger-circle
Sundae Everyday Ice Creams,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Sundae Everyday Ice Creams,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Hotel Sri Durga Bhavana,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Hotel Sri Durga Bhavana,https://www.zomato.com/manipal/fish-factory-brahmagiri
Hotel Sri Durga Bhavana,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Hotel Sri Durga Bhavana,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Kediyoor Confectionery,https://www.zomato.com/manipal/barista-eshwar-nagar
Kediyoor Confectionery,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Kediyoor Confectionery,https://www.zomato.com/manipal/pizza-hut-1-vidyaratna-nagar
Kediyoor Confectionery,https://www.zomato.com/manipal/drips-bakery-and-cakes-vidyaratna-nagar
Hotel Parota Point,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Hotel Parota Point,https://www.zomato.com/manipal/hashtag-vidyaratna-nagar
Le Shaay,https://www.zomato.com/manipal/planet-cafe-vidyaratna-nagar
Chef Food Court,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Chef Food Court,https://www.zomato.com/manipal/northy-mess-1-eshwar-nagar
Summer Park Deluxe A/C,https://www.zomato.com/manipal/barista-eshwar-nagar
Summer Park Deluxe A/C,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Summer Park Deluxe A/C,https://www.zomato.com/manipal/utsaav-om-sweets-and-savouries-maruthi-veethika-udupi
Summer Park Deluxe A/C,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Barista,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Barista,https://www.zomato.com/manipal/waffee-house-vidyaratna-nagar
Juice Junction,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Juice Junction,https://www.zomato.com/manipal/dolce-desserts-tiger-circle
Juice Junction,https://www.zomato.com/manipal/scoops-n-smiles-kidiyoor-udupi
Juice Junction,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
Naaniz,https://www.zomato.com/manipal/five-star-chicken-eshwar-nagar
Wokaholic,https://www.zomato.com/manipal/suresh-mess-vidyaratna-nagar
Hangyo Ice Cream,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Hangyo Ice Cream,https://www.zomato.com/manipal/dolce-desserts-tiger-circle
Hangyo Ice Cream,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
Hangyo Ice Cream,https://www.zomato.com/manipal/nic-natural-ice-creams-vidyaratna-nagar
Barbeque Nation,https://www.zomato.com/manipal/bacchus-inn-vidyaratna-nagar
Barbeque Nation,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
LA Rochelle,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
LA Rochelle,https://www.zomato.com/manipal/teapot-cafe-vidyaratna-nagar
Scoops N Smiles,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Scoops N Smiles,https://www.zomato.com/manipal/hotel-udupi-residency-nittur-udupi
Scoops N Smiles,https://www.zomato.com/manipal/dolce-desserts-tiger-circle
Scoops N Smiles,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
The Dessert Zone,https://www.zomato.com/manipal/barista-eshwar-nagar
The Dessert Zone,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
The Dessert Zone,https://www.zomato.com/manipal/malika-white-lotus-hotel-maruthi-veethika
The Dessert Zone,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
The Dessert Zone,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Vaibhav,https://www.zomato.com/manipal/barista-eshwar-nagar
Vaibhav,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Vaibhav,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Vaibhav,https://www.zomato.com/manipal/new-tiwari-chat-eshwar-nagar
Mumbai Carters Blue Family Restaurant,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Mumbai Carters Blue Family Restaurant,https://www.zomato.com/manipal/dawath-restaurant-kidiyoor
