names,prices
Chicken Manchurian,130.0
Chicken biryani,150.0
Chicken Chilli,130.0
Gobi Manchurian,80.0
Chicken Lollipop [6 Pieces],150.0
Veg Manchow Soup,90.0
Chicken Hot and Sour Soup,100.0
Gobi Manchurian,80.0
Chicken Manchurian,130.0
Chicken Chilli,130.0
Chicken Lollipop [6 Pieces],150.0
Chicken biryani,150.0
Chicken Fried Noodles,120.0
Veg Fried Rice,100.0
