names,prices
Alfredo Pasta,250.0
Insalata di Geloi,220.0
Veg Crispy,120.0
French Fries,90.0
Chicken Crispy,150.0
Butter Chicken,180.0
Chicken Biryani,150.0
Chicken Noodles,140.0
Chicken Stroganoff,260.0
Tobasco Pizza,190.0
Alfredo Pasta,250.0
Al Forno Pasta,250.0
Galliano Pasta,300.0
Espresso,55.0
Americano,60.0
Cappuccino,85.0
Cold Americano,90.0
