names,prices
Mexican Fried Chicken Burger,159.0
Chicken Burger Combo,349.0
Chicken Burger Combo,349.0
Hotty Veg Burger,149.0
Chicken Burger,149.0
Mexican Fried Chicken Burger,159.0
Chefs Special Chicken Burger,169.0
Crumbed Mutton Burger,189.0
Spiced Royal Lamb Burger,189.0
Chocolate Milkshake,129.0
