names,prices
Mr Rocher,160.0
Tiramisu,130.0
Gudbud,120.0
KitKat Milkshake,95.0
Mango Milkshake,95.0
Indie Magic Pizza [8 inches],180.0
Gudbud,120.0
Royal Gudbud,130.0
KitKat Sundae,120.0
Tiramisu,130.0
Tripple Sundae,135.0
Royal Butterscotch,120.0
Mr Rocher,160.0
Vanilla Milkshake,95.0
Mango Milkshake,95.0
KitKat Milkshake,95.0
