names,prices
Aloo Tikki Burger,69.0
Crispy Chicken Burger,99.0
Margarita Thatches Pizza,89.0
Mix Veg Pizza,99.0
Ghee Roast Chicken Pizza,139.0
Lemonade,40.0
Lemonade,40.0
